id,00:1A:70:F0:9C:4F, 00:80:48:51:e8:52, 00:03:52:8b:8d:10, 00:C0:23:B6:51:00, 00:03:52:8b:2a:60, 00:1e:e5:f7:29:df, 00:c0:23:6b:c5:f0, 00:80:48:51:E8:52, 40:4a:03:de:74:a0, 00:03:52:8b:85:00, 00:03:52:8B:2C:E1, 00:03:52:8B:2C:E0, 00:03:52:8B:2C:E3, 00:03:52:8B:2C:E2, 00:03:52:8B:2C:E4, 00:C0:23:B6:0E:12, 00:c0:23:b6:51:00, 00:03:52:94:5D:81, 00:03:52:94:5D:80, 00:03:52:94:5D:83, 00:03:52:94:5D:82, 00:03:52:94:5D:84, 00:1B:63:2D:5E:F9, 00:03:52:8b:89:10, 00:1a:70:f0:9c:4f, 00:24:b2:37:35:3e, 00:03:52:8B:8B:61, 00:03:52:8B:8B:60, 00:03:52:8B:8B:63, 00:03:52:8B:8B:62, 00:03:52:8B:8B:64, 00:1E:E5:F7:29:DF, 00:03:52:8B:85:04, 00:03:52:8B:85:02, 00:03:52:8B:85:03, 00:03:52:8B:85:00, 00:03:52:8B:85:01, 1e:a1:e7:08:c2:b8, 00:03:52:8b:2c:e0, 00:03:52:8B:87:24, 00:03:52:8B:87:22, 00:03:52:8B:87:23, 00:03:52:8B:87:20, 00:03:52:8B:87:21, 00:03:52:94:5d:80, 40:4A:03:DE:CD:FE, 00:24:7B:10:EE:60, 00:1e:e5:f6:f6:ed, 00:03:52:8B:2E:A4, 00:03:52:8B:2E:A3, 00:03:52:8B:2E:A2, 00:03:52:8B:2E:A1, 00:03:52:8B:2E:A0, 00:C0:23:6B:C5:F0, 00:03:52:8B:5F:64, d2:6b:9a:ad:b7:85, 00:03:52:8b:2e:a0, 00:03:52:8B:8D:12, 00:03:52:8B:8D:13, 00:03:52:8B:8D:10, 00:03:52:8B:8D:11, 00:03:52:8B:8D:14, 00:03:52:8a:e8:70, 00:03:52:8B:8C:E3, 00:03:52:8B:8C:E2, 00:03:52:8B:8C:E1, 00:03:52:8B:8C:E0, 00:03:52:8B:8C:E4, 5C:0E:8B:13:40:E0, 00:03:52:8b:24:c0, 00:03:52:8b:87:50, 00:24:01:e0:d1:7d, 1E:A1:E7:08:C2:B8, 00:03:52:8B:24:C4, 00:03:52:8B:24:C2, 00:03:52:8B:24:C3, 00:03:52:8B:24:C0, 00:03:52:8B:24:C1, 00:03:52:8B:2A:62, 00:03:52:8B:2A:63, 00:03:52:8B:2A:60, 00:03:52:8B:2A:61, 00:03:52:8B:2A:64, 40:4A:03:DE:74:A0, 00:03:52:8f:73:00, 00:03:52:8b:8b:60, 00:80:48:51:e8:74, 00:24:7b:10:ee:60, 00:03:52:8b:5f:60, 40:4a:03:de:cd:fe, 00:03:52:8B:87:54, 00:03:52:8B:87:53, 00:03:52:8B:87:52, 00:03:52:8B:87:51, 00:03:52:8B:87:50, 00:80:48:51:E8:74, 00:c0:23:b6:61:b0, 00:24:01:E0:D1:7D, 00:c0:23:b6:52:40, 00:03:52:8b:87:20, 00:03:52:8F:73:04, 00:03:52:8F:73:03, 00:03:52:8F:73:02, 00:03:52:8F:73:01, 00:03:52:8F:73:00, 00:03:52:8B:5F:60, 00:03:52:8B:5F:61, 00:03:52:8B:5F:62, 00:03:52:8B:5F:63, 00:03:52:8A:E8:72, 00:03:52:8A:E8:70, 00:03:52:8A:E8:71, 5C:0E:8B:13:B7:40, 00:03:52:8b:53:f0, 00:1E:E5:F6:F6:ED, 00:03:52:8b:8c:e0, 00:c0:23:b7:8c:f0
219,-95, -95, -70, -95, -74, -77, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -78, -72, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -67, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95
220,-95, -82, -86, -95, -85, -95, -95, -95, -80, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -57, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -36, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -79, -90, -81, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95
221,-95, -85, -78, -95, -85, -87, -95, -95, -50, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -85, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -65, -95, -95, -95, -95, -95, -95, -76, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -32, -83, -81, -85, -88, -48, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95
222,-95, -95, -89, -95, -83, -87, -95, -95, -59, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -79, -74, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -51, -89, -95, -95, -95, -61, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95
223,-95, -95, -74, -95, -67, -71, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -83, -95, -95, -95, -95, -95, -95, -95, -95, -61, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -88, -81, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -60, -95, -95, -84, -91, -95, -95, -95, -95, -95, -95, -95, -95, -95, -69, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95
224,-95, -95, -95, -95, -87, -84, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -63, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -71, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -61, -78, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95
225,-95, -95, -84, -95, -81, -78, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -74, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -60, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -76, -81, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -54, -76, -95, -95, -88, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -61, -95
226,-56, -95, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -54, -74, -44, -37, -95, -95, -95, -62, -73, -73, -72, -73, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -57, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -66, -95, -67, -64, -95, -72, -73, -72, -72, -86, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -65, -95, -95, -95, -95, -95, -95, -95, -79, -81, -37, -59, -57, -57, -95, -95, -95, -95, -95, -95, -95, -95
227,-95, -95, -95, -95, -95, -76, -88, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -57, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95
228,-57, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -73, -73, -73, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -58, -63, -63, -67, -63, -95, -95, -95, -95, -84, -81, -81, -95, -60, -95, -95, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -48, -49, -50, -39, -48, -76, -77, -83, -76, -76, -67, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -68, -70, -68, -68, -95, -95, -95, -84, -95, -95, -95, -95
229,-95, -95, -86, -95, -90, -95, -95, -95, -68, -80, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -84, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -86, -95, -95, -95, -95, -95, -64, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -81, -82, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -51, -89, -85, -95, -82, -62, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -58, -95
230,-95, -95, -77, -95, -89, -85, -95, -95, -49, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -76, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -42, -83, -88, -90, -84, -54, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95
231,-56, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -76, -76, -76, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -74, -75, -73, -86, -95, -95, -95, -95, -86, -95, -95, -95, -75, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -76, -95, -95, -95, -78, -26, -28, -27, -27, -27, -95, -95, -83, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -74, -73, -67, -67, -67, -65, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95
232,-95, -95, -86, -95, -87, -92, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -95, -95, -95, -82, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -83, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95
233,-95, -83, -86, -95, -85, -95, -95, -95, -80, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -42, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -85, -95, -75, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95
234,-52, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -82, -81, -80, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -74, -75, -74, -74, -95, -95, -95, -95, -95, -95, -95, -95, -69, -84, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -81, -23, -23, -23, -36, -23, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -95, -95, -95, -95, -68, -67, -67, -67, -67, -71, -75, -75, -75, -95, -95, -95, -95, -95, -95, -95, -95
235,-95, -95, -83, -95, -75, -72, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -90, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -77, -95, -95, -95, -95, -95, -95, -82, -68, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -55, -86, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95
236,-95, -95, -82, -95, -80, -85, -95, -95, -68, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -57, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -47, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -85, -86, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95
237,-95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -95, -95, -95, -74, -77, -95, -95, -95, -74, -95, -95, -78, -78, -95, -95, -95, -48, -48, -49, -44, -47, -95, -95, -95, -95, -95, -86, -84, -95, -95, -80, -83, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -72, -53, -75, -47, -50, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -73, -95, -95, -95, -80, -95, -95, -72, -82, -95, -82, -82, -82, -85, -80, -95, -95, -95, -95, -95
238,-95, -95, -85, -95, -83, -90, -95, -95, -61, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -69, -95, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -83, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -47, -83, -95, -95, -95, -61, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95
239,-95, -95, -95, -95, -76, -73, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -95, -73, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -70, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95
240,-95, -85, -95, -95, -86, -95, -95, -95, -95, -44, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -57, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -79, -95, -63, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95
241,-95, -95, -82, -95, -70, -67, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -77, -95, -95, -95, -95, -95, -81, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -65, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -53, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -83, -95, -90, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -61, -85
242,-95, -95, -95, -95, -90, -95, -95, -95, -74, -89, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -93, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -83, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -88, -87, -83, -75, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -92
243,-95, -84, -80, -95, -89, -95, -95, -95, -83, -80, -95, -95, -95, -95, -95, -95, -90, -95, -95, -95, -95, -95, -95, -95, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -66, -84, -95, -95, -95, -95, -95, -59, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -80, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -74, -85, -84, -82, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -58, -95
244,-95, -95, -82, -95, -80, -85, -95, -95, -68, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -83, -95, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -95, -56, -87, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -62, -85, -95, -95, -95, -63, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95
245,-95, -95, -78, -95, -68, -79, -95, -95, -68, -81, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -88, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -86, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -79, -95, -95, -95, -95, -95, -95, -84, -80, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -66, -84, -95, -83, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95
246,-61, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -79, -80, -80, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -70, -70, -80, -82, -95, -95, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -84, -85, -95, -95, -83, -80, -95, -95, -95, -95, -30, -30, -30, -29, -30, -95, -95, -95, -95, -95, -66, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -74, -95, -95, -95, -95, -73, -74, -72, -74, -72, -73, -75, -95, -75, -95, -95, -95, -95, -95, -95, -95, -95
247,-95, -83, -95, -95, -95, -95, -95, -95, -77, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -60, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -33, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -95, -74, -95, -80, -79, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95
248,-95, -84, -77, -95, -89, -95, -95, -95, -85, -80, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -84, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -78, -84, -95, -95, -95, -95, -95, -69, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -79, -73, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -72, -81, -85, -84, -82, -78, -95, -95, -95, -95, -95, -95, -95, -95, -95, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -66, -95
249,-95, -84, -95, -95, -95, -95, -95, -95, -78, -80, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -58, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -89, -95, -95, -95, -95, -95, -95, -71, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -30, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95, -74, -95, -80, -77, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95
250,-95, -72, -75, -95, -64, -95, -95, -95, -82, -54, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -63, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -76, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -68, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -49, -81, -45, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -60, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -77, -95
251,-95, -95, -87, -95, -95, -95, -95, -95, -78, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -73, -88, -95, -95, -95, -95, -95, -65, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -60, -83, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -85, -88, -87, -81, -95, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -87, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -63, -92
252,-95, -82, -75, -95, -53, -86, -95, -95, -82, -44, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -70, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -71, -88, -95, -95, -95, -95, -95, -95, -95, -95, -86, -95, -95, -95, -95, -95, -95, -95, -95, -83, -95, -95, -95, -95, -95, -84, -95, -95, -95, -95, -95, -95, -68, -83, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -79, -95, -61, -81, -55, -82, -95, -95, -95, -95, -95, -95, -95, -95, -95, -63, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -95, -81, -95
